@relation eclipse-jhawk-smote

@attribute id numeric
@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
9009,1,14,2,14,13,211.54,0.2,0,0,0,3,1,1,1,4.8,0,0,0,0,0,51.81,7,2,0,7,1,0,0
9010,1,24,2,11,11,133.19,0.1,0,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
9011,1,15,2,14,12,245.93,0.2,0,0,0,3,1,1,1,4.9,0,0,0,0,0,50.19,7,2,0,7,1,0,0
9012,1,30,2,11,11,133.19,0.1,0,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
9013,1,13,2,14,12,245.93,0.2,0,0,0,3,1,1,1,4.9,0,0,0,0,0,50.19,7,2,0,7,1,0,0
9014,1,42,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
9015,1,13,2,13,11,188.88,0.1,0,0,0,3,1,1,1,4.2,0,0,0,0,0,44.97,7,2,0,6,1,0,0
9016,2,18,4,27,18,774.4,0.4,1,0,0,6,2,1,1,6.88,0,0,0,0,1,112.59,11,3,1,16,3,0,0
9017,1,11,3,21,14,399.77,0.3,0,0,0,4,1,1,1,5,0,0,0,0,0,79.95,10,3,0,11,2,0,0
9018,1,6,1,4,4,12,0,0,0,0,2,2,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,0
9019,2,11,4,40,28,2051.14,0.6,2,1,0,7,1,1,2,10.67,0,0,1,0,1,192.29,16,6,1,24,5,0,0
9020,3,11,7,54,30,3811.52,0.9,2,1,0,11,1,2,2,14.38,0,0,1,0,3,264.97,22,9,1,32,7,0,1
9021,1,9,1,5,5,17.41,0,0,0,0,2,2,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9022,1,9,1,5,5,17.41,0,0,0,0,2,2,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9023,1,11,1,7,7,29.48,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9024,1,15,1,8,8,48,0.1,1,0,0,1,1,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,0
9025,1,4,1,34,18,445.59,0.5,0,0,0,12,2,10,1,3.14,0,0,0,0,0,141.78,22,0,0,12,0,0,0
9026,1,4,1,22,15,250.4,0.3,0,0,0,9,2,7,1,2.91,0,0,0,0,0,85.95,16,0,0,6,0,0,0
9027,1,4,1,7,7,29.48,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9028,1,4,1,31,18,406.27,0.4,0,0,0,12,2,10,1,3.14,0,0,0,0,0,129.27,22,0,0,9,0,0,0
9029,1,4,1,22,15,250.4,0.3,0,0,0,9,2,7,1,2.91,0,0,0,0,0,85.95,16,0,0,6,0,0,0
9030,1,4,1,14,12,125.47,0.2,0,0,0,6,2,4,1,2.5,0,0,0,0,0,50.19,10,0,0,4,0,0,0
9031,1,4,1,14,12,125.47,0.2,0,0,0,6,2,4,1,2.5,0,0,0,0,0,50.19,10,0,0,4,0,0,0
9032,1,4,1,22,15,250.4,0.3,0,0,0,9,2,7,1,2.91,0,0,0,0,0,85.95,16,0,0,6,0,0,0
9033,1,4,1,43,21,622.16,0.6,0,0,0,15,2,13,1,3.29,0,0,0,0,0,188.87,28,0,0,15,0,0,0
9034,1,4,1,43,21,622.16,0.6,0,0,0,15,2,13,1,3.29,0,0,0,0,0,188.87,28,0,0,15,0,0,0
9035,1,4,1,14,12,125.47,0.2,0,0,0,6,2,4,1,2.5,0,0,0,0,0,50.19,10,0,0,4,0,0,0
9036,1,4,1,17,13,167.75,0.2,0,0,0,7,2,5,1,2.67,0,0,0,0,0,62.91,12,0,0,5,0,0,0
9037,1,4,1,20,14,213.21,0.3,0,0,0,8,2,6,1,2.8,0,0,0,0,0,76.15,14,0,0,6,0,0,0
9038,1,4,1,23,15,261.41,0.3,0,0,0,9,2,7,1,2.91,0,0,0,0,0,89.86,16,0,0,7,0,0,0
9039,1,8,1,6,6,23.26,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,15.51,3,0,0,3,0,0,0
9040,16,29,44,314,71,59388.74,0.64,7,3,1,62,5,6,1,30.76,1,0,2,0,4,1931.2,137,71,1,177,54,0,0
9043,9,2,34,230,68,32217.57,0.47,6,11,2,43,2,1,1,23.1,7,0,2,0,8,1400.12,103,36,3,127,36,2,0
9058,1,10,3,28,20,693.8,0.4,4,2,0,4,1,1,2,5.73,1,0,0,0,0,121.1,14,3,0,14,5,0,0
9059,1,6,3,18,13,285.46,0.2,1,0,0,4,1,2,1,4.29,0,0,0,0,0,66.61,10,3,0,8,2,0,0
9060,1,5,2,12,10,149.49,0.1,1,0,0,3,1,0,1,3.75,0,0,0,1,0,39.86,5,2,0,7,1,0,0
9061,1,9,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
9062,1,44,1,15,11,118.61,0.2,1,0,0,1,1,3,1,2.29,0,0,0,0,0,51.89,8,0,0,7,0,0,0
9063,1,22,1,11,11,57.8,0.1,2,0,0,1,1,3,1,1.5,0,0,0,0,0,38.5,8,0,0,3,0,0,0
9064,1,6,1,6,6,31.2,0.1,1,0,0,1,1,0,1,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
9065,1,19,1,21,18,218.92,0.3,3,0,0,5,1,3,1,2.5,0,1,0,0,0,87.57,13,0,0,8,0,0,0
9067,1,20,1,14,13,145.7,0.2,3,0,0,2,1,3,1,2.81,0,1,0,0,0,51.81,9,0,0,5,0,0,0
9069,1,6,1,7,7,29.48,0.1,1,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9070,1,35,1,28,23,369.42,0.4,5,0,0,11,1,9,1,2.92,0,1,0,0,0,126.66,21,0,0,7,0,0,0
9072,1,16,1,13,13,96.21,0.2,4,0,0,5,1,3,1,2,0,1,0,0,0,48.11,9,0,0,4,0,0,0
9073,1,9,1,6,6,31.2,0.1,1,0,0,1,1,0,1,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
9074,1,8,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9075,1,5,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9076,1,16,1,11,9,69.74,0.1,2,0,0,4,1,3,1,2,0,0,0,0,0,34.87,8,0,0,3,0,0,0
9077,1,9,1,8,8,48,0.1,1,0,0,1,1,1,1,2,0,0,0,0,0,24,4,0,0,4,0,0,0
9078,1,7,1,7,7,29.48,0.1,1,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9079,1,7,1,9,9,57.6,0.1,2,0,0,2,1,1,1,2,0,1,0,0,0,28.53,5,0,0,4,0,0,0
9081,1,7,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9082,1,5,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9083,1,9,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9084,1,4,1,4,4,12,0,0,0,0,2,2,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,0
9085,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9086,1,7,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9087,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9088,1,7,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9089,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9090,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9091,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9092,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9093,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9094,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9095,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9096,1,7,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9097,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9098,1,6,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9099,1,9,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9100,1,9,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9101,1,9,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9102,1,9,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
9103,13,38,17,166,47,11855.8,0.31,2,5,11,30,13,1,2,12.86,2,0,0,0,0,922.6,75,27,0,91,39,0,0
9104,1,7,1,7,7,29.48,0.1,1,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9105,1,10,1,8,8,48,0.1,0,0,0,1,1,1,1,2,0,0,0,0,0,24,4,0,0,4,0,0,0
9107,1,8,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9108,1,8,1,7,7,29.48,0.1,0,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9109,1,14,1,6,6,31.2,0.1,0,0,0,1,1,0,1,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
9110,1,9,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9111,1,7,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9112,1,5,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9113,1,9,1,9,8,48.6,0.1,1,0,0,1,1,2,1,1.8,0,0,0,0,0,27,6,0,0,3,0,0,0
9114,1,7,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9115,1,13,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9116,1,5,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9117,1,5,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9118,1,6,1,7,7,29.48,0.1,1,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9119,1,11,1,12,11,94.89,0.1,0,0,0,1,1,3,1,2.29,0,0,0,0,0,41.51,8,0,0,4,0,0,0
9121,1,31,1,11,11,76.11,0.1,2,0,0,1,1,2,1,2,0,1,0,0,0,38.5,7,0,0,4,0,0,0
9122,1,12,1,8,8,48,0.1,0,0,0,1,1,1,1,2,0,0,0,0,0,24,4,0,0,4,0,0,0
9124,1,5,1,7,7,29.48,0.1,1,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9125,1,10,1,6,6,15.51,0.1,2,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9126,1,14,1,8,8,36,0.1,2,0,0,1,1,1,0,1.5,0,1,0,0,0,24,5,0,0,3,0,0,0
9127,1,8,1,6,6,23.26,0.1,2,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9128,1,22,1,10,10,49.83,0.1,4,0,0,1,1,2,0,1.5,0,1,0,0,0,33.22,7,0,0,3,0,0,0
9130,1,9,1,6,6,23.26,0.1,1,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9131,1,9,1,6,6,23.26,0.1,1,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9132,1,40,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9133,1,5,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9134,1,11,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9135,1,11,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9136,1,10,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9137,1,18,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9138,1,80,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9139,1,48,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9140,1,17,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9141,1,27,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9142,1,15,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9143,1,10,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9144,1,8,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9145,1,21,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9146,1,19,1,10,10,49.83,0.1,2,0,0,2,1,2,0,1.5,0,1,0,0,0,33.22,7,0,0,3,0,0,0
9151,1,16,1,11,10,85.26,0.1,2,0,0,1,1,2,0,2.33,0,1,0,0,0,36.54,7,0,0,4,0,0,0
9153,1,16,1,19,13,147.65,0.2,0,0,0,7,1,6,0,2.1,0,0,0,0,0,70.31,14,0,0,5,0,0,0
9154,1,11,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9155,1,28,1,28,16,258.46,0.4,0,0,0,10,1,9,0,2.31,0,0,0,0,0,112,20,0,0,8,0,0,0
9156,1,16,1,19,13,147.65,0.2,0,0,0,7,1,6,0,2.1,0,0,0,0,0,70.31,14,0,0,5,0,0,0
9157,1,7,1,11,10,62.64,0.1,0,0,0,1,1,3,0,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
9158,1,7,1,11,10,62.64,0.1,0,0,0,1,1,3,0,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
9159,1,22,1,19,13,147.65,0.2,0,0,0,7,1,6,0,2.1,0,0,0,0,0,70.31,14,0,0,5,0,0,0
9160,1,37,1,36,18,360.28,0.5,0,0,0,12,1,11,0,2.4,0,0,0,0,0,150.12,24,0,0,12,0,0,0
9161,1,7,1,11,10,62.64,0.1,0,0,0,1,1,3,0,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
9162,1,13,1,14,11,90.81,0.2,0,0,0,5,1,4,0,1.88,0,0,0,0,0,48.43,10,0,0,4,0,0,0
9163,1,15,1,17,12,121.89,0.2,0,0,0,6,1,5,0,2,0,0,0,0,0,60.94,12,0,0,5,0,0,0
9164,1,18,1,13,10,92.54,0.1,1,0,0,1,1,4,0,2.14,0,0,0,0,0,43.19,10,0,0,3,0,0,0
9165,1,29,1,10,10,49.83,0.1,3,0,0,1,1,2,0,1.5,0,1,0,0,0,33.22,7,0,0,3,0,0,0
9166,1,28,1,10,10,49.83,0.1,2,0,0,1,1,2,0,1.5,0,1,0,0,0,33.22,7,0,0,3,0,0,0
9167,1,44,1,14,14,79.95,0.2,5,0,0,1,1,4,0,1.5,0,1,0,0,0,53.3,11,0,0,3,0,0,0
9169,1,18,1,10,10,49.83,0.1,4,0,0,1,1,2,0,1.5,0,1,0,0,0,33.22,7,0,0,3,0,0,0
9170,1,32,1,14,14,79.95,0.2,5,0,0,1,1,4,0,1.5,0,1,0,0,0,53.3,11,0,0,3,0,0,0
9171,1,15,1,6,6,23.26,0.1,1,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9172,1,19,1,7,6,36.19,0.1,1,0,0,1,1,1,0,2,0,0,0,0,0,18.9,4,0,0,3,0,0,0
9173,1,7,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9174,1,12,1,6,6,15.51,0.1,2,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9175,1,10,1,7,7,39.3,0.1,2,0,0,1,1,0,0,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
9176,1,13,1,8,8,36,0.1,2,0,0,1,1,1,0,1.5,0,1,0,0,0,24,5,0,0,3,0,0,0
9177,1,10,1,6,6,15.51,0.1,2,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9178,1,8,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9179,1,10,1,7,7,39.3,0.1,2,0,0,1,1,0,0,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
9180,1,12,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9181,1,7,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9182,1,8,1,6,6,15.51,0.1,2,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9183,1,10,1,7,7,39.3,0.1,2,0,0,1,1,0,0,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
9184,1,9,1,6,6,15.51,0.1,2,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9185,1,8,1,7,7,39.3,0.1,2,0,0,1,1,0,0,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
9186,1,41,1,12,12,64.53,0.1,5,0,0,1,1,3,0,1.5,0,1,0,0,0,43.2,9,0,0,3,0,0,0
9188,1,8,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9189,1,6,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9190,1,60,1,14,14,79.95,0.2,4,0,0,1,1,4,0,1.5,0,1,0,0,0,53.3,11,0,0,3,0,0,0
9191,1,15,1,6,6,23.26,0.1,1,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9192,1,32,1,33,17,317.95,0.4,0,0,0,11,2,10,0,2.36,0,0,0,0,0,134.89,22,0,0,11,0,0,0
9193,1,20,1,21,14,174.45,0.3,0,0,0,8,2,7,0,2.18,0,0,0,0,0,79.95,16,0,0,5,0,0,0
9194,1,12,1,6,6,15.51,0.1,1,0,0,1,2,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9195,1,25,1,30,17,289.4,0.4,0,0,0,11,2,10,0,2.36,0,0,0,0,0,122.62,22,0,0,8,0,0,0
9196,1,20,1,21,14,174.45,0.3,0,0,0,8,2,7,0,2.18,0,0,0,0,0,79.95,16,0,0,5,0,0,0
9197,1,11,1,13,11,84.32,0.1,0,0,0,1,2,4,0,1.88,0,0,0,0,0,44.97,10,0,0,3,0,0,0
9198,1,12,1,13,11,84.32,0.1,0,0,0,1,2,4,0,1.88,0,0,0,0,0,44.97,10,0,0,3,0,0,0
9199,1,22,1,21,14,174.45,0.3,0,0,0,8,2,7,0,2.18,0,0,0,0,0,79.95,16,0,0,5,0,0,0
9200,1,33,1,42,20,448.46,0.6,0,0,0,14,2,13,0,2.47,0,0,0,0,0,181.52,28,0,0,14,0,0,0
9201,1,33,1,42,20,448.46,0.6,0,0,0,14,2,13,0,2.47,0,0,0,0,0,181.52,28,0,0,14,0,0,0
9202,1,12,1,13,11,84.32,0.1,0,0,0,1,2,4,0,1.88,0,0,0,0,0,44.97,10,0,0,3,0,0,0
9203,1,17,1,16,12,114.72,0.2,0,0,0,6,2,5,0,2,0,0,0,0,0,57.36,12,0,0,4,0,0,0
9204,1,19,1,19,13,147.65,0.2,0,0,0,7,2,6,0,2.1,0,0,0,0,0,70.31,14,0,0,5,0,0,0
9205,1,22,1,22,14,182.75,0.3,0,0,0,8,2,7,0,2.18,0,0,0,0,0,83.76,16,0,0,6,0,0,0
9206,1,15,1,19,13,147.65,0.2,0,0,0,7,1,6,0,2.1,0,0,0,0,0,70.31,14,0,0,5,0,0,0
9207,1,20,1,28,16,258.46,0.4,0,0,0,10,1,9,0,2.31,0,0,0,0,0,112,20,0,0,8,0,0,0
9208,1,16,1,19,13,147.65,0.2,0,0,0,7,1,6,0,2.1,0,0,0,0,0,70.31,14,0,0,5,0,0,0
9209,1,17,1,19,13,147.65,0.2,0,0,0,7,1,6,0,2.1,0,0,0,0,0,70.31,14,0,0,5,0,0,0
9210,1,29,1,40,19,414.17,0.6,0,0,0,13,1,12,0,2.44,0,0,0,0,0,169.92,26,0,0,14,0,0,0
9211,1,13,1,14,11,90.81,0.2,0,0,0,5,1,4,0,1.88,0,0,0,0,0,48.43,10,0,0,4,0,0,0
9212,1,6,1,7,7,29.48,0.1,1,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9213,1,70,1,7,7,39.3,0.1,2,0,0,1,1,0,1,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
9214,1,4,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9215,1,14,1,6,6,23.26,0.1,2,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9216,1,8,1,6,6,15.51,0.1,2,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9217,1,10,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9218,1,10,1,6,6,23.26,0.1,1,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9219,1,5,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9220,1,20,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9221,1,9,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9222,1,18,1,6,6,23.26,0.1,2,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9223,1,5,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9224,1,8,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9225,1,9,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9226,1,6,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9227,1,10,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9228,1,10,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9229,1,7,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9230,1,12,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9231,1,11,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9232,1,12,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9233,1,7,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9234,1,9,1,6,6,23.26,0.1,2,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9235,1,12,1,4,4,8,0,0,0,0,2,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9236,1,15,1,6,6,23.26,0.1,1,0,0,1,2,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
9239,1,15,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9240,1,46,1,22,17,207.52,0.3,4,0,0,1,1,6,0,2.31,0,1,0,0,0,89.92,15,0,0,7,0,0,0
9241,1,15,1,13,13,96.21,0.2,3,0,0,1,1,3,0,2,0,1,0,0,0,48.11,9,0,0,4,0,0,0
9242,1,7,1,6,6,15.51,0.1,2,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
9243,1,8,1,7,7,39.3,0.1,2,0,0,1,1,0,0,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
9244,1,14,1,7,7,39.3,0.1,2,0,0,1,1,0,0,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
9245,1,5,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9246,1,48,1,22,17,207.52,0.3,4,0,0,1,1,6,0,2.31,0,1,0,0,0,89.92,15,0,0,7,0,0,0
9247,1,26,1,11,11,76.11,0.1,3,0,0,1,1,2,0,2,0,1,0,0,0,38.5,7,0,0,4,0,0,0
9248,1,24,1,19,16,164.67,0.3,4,0,0,1,1,5,0,2.17,0,1,0,0,0,76,13,0,0,6,0,0,0
9249,1,8,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
9250,1,12,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
9251,1,9,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
